FACILITY_ID,FACILITY_CODE,SYS_LOC_CODE,LOC_NAME,SAMPLE_ID,SYS_SAMPLE_CODE,SAMPLE_NAME,SAMPLE_DATE,SAMPLE_TYPE_CODE,START_DEPTH,END_DEPTH,DEPTH_UNIT,MATRIX_CODE,TASK_CODE,PARENT_SAMPLE_CODE,ANALYSIS_LOCATION,LAB_SAMPLE_ID,LAB_MATRIX_CODE,LAB_NAME_CODE,ANALYTIC_METHOD,ANALYSIS_DATE,COLUMN_NUMBER,FRACTION,TEST_TYPE,PREP_METHOD,LEACHATE_METHOD,LEACHATE_DATE,LAB_SDG,PERCENT_MOISTURE,DILUTION_FACTOR,TEST_ID,CAS_RN,CHEMICAL_NAME,ORGANIC_YN,REPORT_RESULT_TEXT,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,REPORTABLE_RESULT,DETECT_FLAG,INTERPRETED_QUALIFIERS,VALIDATOR_QUALIFIERS,LAB_QUALIFIERS,QUANTITATION_LIMIT,METHOD_DETECTION_LIMIT,REPORTING_DETECTION_LIMIT,DETECTION_LIMIT_UNIT,APPROVAL_CODE,RESULT_TEXT,RESULT_NUMERIC,RESULT_UNIT,RESULT_TYPE_CODE,X_COORD,Y_COORD,Z_COORD_AVG,ZFROM,ZTO,LONGITUDE,LATITUDE,DT_RESULT_REMARK,DT_TEST_REMARK,DT_SAMPLE_REMARK,CUSTOM_FIELD_2,CUSTOM_FIELD_1,STREAM_CODE,STREAM_MILE,TASK_CODE_2,BASIS
4,NJD980528996,R10,R10,276601,R10,R10,2/21/1990,N,0,0.5,ft,SE,1990 Surficial Sediment Investigation,,LB,,,,DIOXINS/FURANS,2/21/1990,NA,N,INITIAL,,,,PREMIS_Phase2RIWP,,1,659002,57117-44-9,"1,2,3,6,7,8-Hexachlorodibenzofuran",,,,ppt,,Yes,N,U,,U,,,,ppt,,,,ppt,TRG,-74.16106893,40.94115013,99999998.75,99999999,99999998.5,-74.16106893,40.94115013,U,,,,,PR,23.21649,,
4,NJD980528996,R10,R10,276601,R10,R10,2/21/1990,N,0,0.5,ft,SE,1990 Surficial Sediment Investigation,,LB,,,,DIOXINS/FURANS,2/21/1990,NA,N,INITIAL,,,,PREMIS_Phase2RIWP,,1,659002,57653-85-7,"1,2,3,6,7,8-Hexachlorodibenzo-p-dioxin",,,,ppt,,Yes,N,U,,U,,,,ppt,,,,ppt,TRG,-74.16106893,40.94115013,99999998.75,99999999,99999998.5,-74.16106893,40.94115013,U,,,,,PR,23.21649,,
4,NJD980528996,R10,R10,276601,R10,R10,2/21/1990,N,0,0.5,ft,SE,1990 Surficial Sediment Investigation,,LB,,,,DIOXINS/FURANS,2/21/1990,NA,N,INITIAL,,,,PREMIS_Phase2RIWP,,1,659002,60851-34-5,"2,3,4,6,7,8-Hexachlorodibenzofuran",,,,ppt,,Yes,N,U,,U,,,,ppt,,,,ppt,TRG,-74.16106893,40.94115013,99999998.75,99999999,99999998.5,-74.16106893,40.94115013,U,,,,,PR,23.21649,,
4,NJD980528996,R10,R10,276601,R10,R10,2/21/1990,N,0,0.5,ft,SE,1990 Surficial Sediment Investigation,,LB,,,,DIOXINS/FURANS,2/21/1990,NA,N,INITIAL,,,,PREMIS_Phase2RIWP,,1,659002,67562-39-4,"1,2,3,4,6,7,8-Heptachlorodibenzofuran",,14.0000000000,14,ppt,,Yes,Y,,,,,,,ppt,,,14,ppt,TRG,-74.16106893,40.94115013,99999998.75,99999999,99999998.5,-74.16106893,40.94115013,,,,,,PR,23.21649,,
4,NJD980528996,R10,R10,276601,R10,R10,2/21/1990,N,0,0.5,ft,SE,1990 Surficial Sediment Investigation,,LB,,,,DIOXINS/FURANS,2/21/1990,NA,N,INITIAL,,,,PREMIS_Phase2RIWP,,1,659002,70648-26-9,"1,2,3,4,7,8-Hexachlorodibenzofuran",,,,ppt,,Yes,N,U,,U,,,,ppt,,,,ppt,TRG,-74.16106893,40.94115013,99999998.75,99999999,99999998.5,-74.16106893,40.94115013,U,,,,,PR,23.21649,,
4,NJD980528996,R10,R10,276601,R10,R10,2/21/1990,N,0,0.5,ft,SE,1990 Surficial Sediment Investigation,,LB,,,,DIOXINS/FURANS,2/21/1990,NA,N,INITIAL,,,,PREMIS_Phase2RIWP,,1,659002,72918-21-9,"1,2,3,7,8,9-Hexachlorodibenzofuran",,,,ppt,,Yes,N,U,,U,,,,ppt,,,,ppt,TRG,-74.16106893,40.94115013,99999998.75,99999999,99999998.5,-74.16106893,40.94115013,U,,,,,PR,23.21649,,
4,NJD980528996,R10,R10,276601,R10,R10,2/21/1990,N,0,0.5,ft,SE,1990 Surficial Sediment Investigation,,LB,,,,DIOXINS/FURANS,2/21/1990,NA,N,INITIAL,,,,PREMIS_Phase2RIWP,,1,659002,BBL-2378CONG,"Total 2,3,7,8-Congeners",,509.0000000000,509,ppt,,Yes,Y,,,,,,,ppt,,,509,ppt,TRG,-74.16106893,40.94115013,99999998.75,99999999,99999998.5,-74.16106893,40.94115013,,,,,,PR,23.21649,,
4,NJD980528996,R10,R10,276601,R10,R10,2/21/1990,N,0,0.5,ft,SE,1990 Surficial Sediment Investigation,,LB,,,,DIOXINS/FURANS,2/21/1990,NA,N,INITIAL,,,,PREMIS_Phase2RIWP,,1,659002,BBL-TPCDDS,Total PCDDs,,889.0000000000,889,ppt,,Yes,Y,,,,,,,ppt,,,889,ppt,TRG,-74.16106893,40.94115013,99999998.75,99999999,99999998.5,-74.16106893,40.94115013,,,,,,PR,23.21649,,
4,NJD980528996,R10,R10,276601,R10,R10,2/21/1990,N,0,0.5,ft,SE,1990 Surficial Sediment Investigation,,LB,,,,DIOXINS/FURANS,2/21/1990,NA,N,INITIAL,,,,PREMIS_Phase2RIWP,,1,659002,BBL-TPCDFS,Total PCDFs,,69.2000000000,69.2,ppt,,Yes,Y,,,,,,,ppt,,,69.2,ppt,TRG,-74.16106893,40.94115013,99999998.75,99999999,99999998.5,-74.16106893,40.94115013,,,,,,PR,23.21649,,
4,NJD980528996,R10,R10,276601,R10,R10,2/21/1990,N,0,0.5,ft,SE,1990 Surficial Sediment Investigation,,LB,,,,DIOXINS/FURANS,2/21/1990,NA,N,INITIAL,,,,PREMIS_Phase2RIWP,,1,659002,WHODIOXTEQ(B),WHO Dioxin TEQ(Birds-NDs used at 1/2 DL),,8.5800000000,8.58,ppt,,Yes,Y,,,,,,,ppt,,,8.58,ppt,TRG,-74.16106893,40.94115013,99999998.75,99999999,99999998.5,-74.16106893,40.94115013,,,,,,PR,23.21649,,
