,facility_code,sys_loc_code,loc_name,loc_group,loc_report_order,sys_sample_code,sample_name,sample_date,sample_type_code,sample_method,start_depth,end_depth,depth_unit,medium_code,matrix_code,species_code,tissue_type,geologic_unit_code,task_code,task_desc,field_sdg,parent_sample_code,analysis_location,lab_sample_id,lab_matrix_code,basis,lab_name_code,analytic_method,analysis_date,column_number,fraction,test_type,prep_method,leachate_method,leachate_date,lab_sdg,percent_moisture,dilution_factor,method_analyte_group,report_order,test_id,cas_rn,chemical_name,organic_yn,report_result_text,report_result_value,report_result_unit,report_result_limit,reportable_result,detect_flag,interpreted_qualifiers,validator_qualifiers,lab_qualifiers,quantitation_limit,method_detection_limit,reporting_detection_limit,detection_limit_unit,approval_code,result_text,result_numeric,result_unit,result_type_code,x_coord,y_coord,stream_mile,stream_code,z_coord_avg,zfrom,zto,longitude,latitude,sample_remark,test_remark,result_remark,validated_yn,validation_level
708,NJD980528996,NB423,Newark Bay Diamond Alkali,,,NB423-SED,Sediment Grab,2013-07-10 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW83,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-13,SE,DRY,AXYS,E1613B,2013-09-29 00:25:08,1C,T,INITIAL,METHOD,,,BAW71,,1.0,,,381845,37871-00-4,"Heptachlorinated Dibenzo-p-dioxins, (Total)",,330.0,330.0,ng/kg,,Yes,Y,,,,,,,,,330.0,330.0,ng/kg,CAL,-74.1647,40.648433,,,-0.0328083,0,-0.0656166,-74.1647,40.648433,Newark Bay,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
709,NJD980528996,NB423,Newark Bay Diamond Alkali,,,NB423-SED,Sediment Grab,2013-07-10 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW83,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-13,SE,DRY,AXYS,E1613B,2013-09-29 00:25:08,1C,T,INITIAL,METHOD,,,BAW71,,1.0,,,381845,38998-75-3,"Heptachlorinated Dibenzofurans, (Total)",,110.0,110.0,ng/kg,,Yes,Y,,,K,,,,,,110.0,110.0,ng/kg,CAL,-74.1647,40.648433,,,-0.0328083,0,-0.0656166,-74.1647,40.648433,Newark Bay,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
710,NJD980528996,NB423,Newark Bay Diamond Alkali,,,NB423-SED,Sediment Grab,2013-07-10 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW83,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-13,SE,DRY,AXYS,E1613B,2013-09-29 00:25:08,1C,T,INITIAL,METHOD,,,BAW71,,1.0,,,381845,39001-02-0,Octachlorodibenzofuran,,91.0,91.0,ng/kg,5.6,Yes,Y,,,,5.6,0.106,5.6,ng/kg,,91.0,91.0,ng/kg,TRG,-74.1647,40.648433,,,-0.0328083,0,-0.0656166,-74.1647,40.648433,Newark Bay,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
711,NJD980528996,NB423,Newark Bay Diamond Alkali,,,NB423-SED,Sediment Grab,2013-07-10 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW83,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-13,SE,DRY,AXYS,E1613B,2013-09-29 00:25:08,1C,T,INITIAL,METHOD,,,BAW71,,1.0,,,381845,39227-28-6,"1,2,3,4,7,8-Hexachlorodibenzo-p-dioxin",,2.8,2.8,ng/kg,2.8,Yes,N,U,U,U,2.8,0.0801,2.8,ng/kg,,,,ng/kg,TRG,-74.1647,40.648433,,,-0.0328083,0,-0.0656166,-74.1647,40.648433,Newark Bay,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,U qualified data are reported at the RL,Y,CLP Validation
712,NJD980528996,NB423,Newark Bay Diamond Alkali,,,NB423-SED,Sediment Grab,2013-07-10 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW83,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-13,SE,DRY,AXYS,E1613B,2013-09-29 00:25:08,1C,T,INITIAL,METHOD,,,BAW71,,1.0,,,381845,40321-76-4,"1,2,3,7,8-Pentachlorodibenzo-p-dioxin",,2.8,2.8,ng/kg,2.8,Yes,N,U,U,U,2.8,0.0972,2.8,ng/kg,,,,ng/kg,TRG,-74.1647,40.648433,,,-0.0328083,0,-0.0656166,-74.1647,40.648433,Newark Bay,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,U qualified data are reported at the RL,Y,CLP Validation
713,NJD980528996,NB423,Newark Bay Diamond Alkali,,,NB423-SED,Sediment Grab,2013-07-10 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW83,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-13,SE,DRY,AXYS,E1613B,2013-09-29 00:25:08,1C,T,INITIAL,METHOD,,,BAW71,,1.0,,,381845,41903-57-5,"Tetrachlorinated Dibenzo-p-dioxins, (Total)",,38.0,38.0,ng/kg,,Yes,Y,,,K,,,,,,38.0,38.0,ng/kg,CAL,-74.1647,40.648433,,,-0.0328083,0,-0.0656166,-74.1647,40.648433,Newark Bay,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
714,NJD980528996,NB423,Newark Bay Diamond Alkali,,,NB423-SED,Sediment Grab,2013-07-10 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW83,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-13,SE,DRY,AXYS,E1613B,2013-09-29 00:25:08,1C,T,INITIAL,METHOD,,,BAW71,,1.0,,,381845,55673-89-7,"1,2,3,4,7,8,9-Heptachlorodibenzofuran",,3.8,3.8,ng/kg,2.8,Yes,Y,EMPC,EMPC,,2.8,0.107,2.8,ng/kg,,3.8,3.8,ng/kg,TRG,-74.1647,40.648433,,,-0.0328083,0,-0.0656166,-74.1647,40.648433,Newark Bay,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
715,NJD980528996,NB423,Newark Bay Diamond Alkali,,,NB423-SED,Sediment Grab,2013-07-10 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW83,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-13,SE,DRY,AXYS,E1613B,2013-09-29 00:25:08,1C,T,INITIAL,METHOD,,,BAW71,,1.0,,,381845,55684-94-1,"Hexachlorinated Dibenzofurans, (Total)",,67.0,67.0,ng/kg,,Yes,Y,,,,,,,,,67.0,67.0,ng/kg,CAL,-74.1647,40.648433,,,-0.0328083,0,-0.0656166,-74.1647,40.648433,Newark Bay,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
716,NJD980528996,NB423,Newark Bay Diamond Alkali,,,NB423-SED,Sediment Grab,2013-07-10 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW83,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-13,SE,DRY,AXYS,E1613B,2013-09-29 00:25:08,1C,T,INITIAL,METHOD,,,BAW71,,1.0,,,381845,55722-27-5,"Tetrachlorinated Dibenzofurans, (Total)",,110.0,110.0,ng/kg,,Yes,Y,,,K,,,,,,110.0,110.0,ng/kg,CAL,-74.1647,40.648433,,,-0.0328083,0,-0.0656166,-74.1647,40.648433,Newark Bay,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
717,NJD980528996,NB423,Newark Bay Diamond Alkali,,,NB423-SED,Sediment Grab,2013-07-10 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW83,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-13,SE,DRY,AXYS,E1613B,2013-09-29 00:25:08,1C,T,INITIAL,METHOD,,,BAW71,,1.0,,,381845,57117-31-4,"2,3,4,7,8-Pentachlorodibenzofuran",,4.4,4.4,ng/kg,2.8,Yes,Y,,,,2.8,0.168,2.8,ng/kg,,4.4,4.4,ng/kg,TRG,-74.1647,40.648433,,,-0.0328083,0,-0.0656166,-74.1647,40.648433,Newark Bay,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
718,NJD980528996,NB423,Newark Bay Diamond Alkali,,,NB423-SED,Sediment Grab,2013-07-10 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW83,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-13,SE,DRY,AXYS,E1613B,2013-09-29 00:25:08,1C,T,INITIAL,METHOD,,,BAW71,,1.0,,,381845,57117-41-6,"1,2,3,7,8-Pentachlorodibenzofuran",,3.1,3.1,ng/kg,2.8,Yes,Y,,,,2.8,0.185,2.8,ng/kg,,3.1,3.1,ng/kg,TRG,-74.1647,40.648433,,,-0.0328083,0,-0.0656166,-74.1647,40.648433,Newark Bay,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
719,NJD980528996,NB423,Newark Bay Diamond Alkali,,,NB423-SED,Sediment Grab,2013-07-10 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW83,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-13,SE,DRY,AXYS,E1613B,2013-09-29 00:25:08,1C,T,INITIAL,METHOD,,,BAW71,,1.0,,,381845,57117-44-9,"1,2,3,6,7,8-Hexachlorodibenzofuran",,5.4,5.4,ng/kg,2.8,Yes,Y,,,,2.8,0.0664,2.8,ng/kg,,5.4,5.4,ng/kg,TRG,-74.1647,40.648433,,,-0.0328083,0,-0.0656166,-74.1647,40.648433,Newark Bay,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
720,NJD980528996,NB423,Newark Bay Diamond Alkali,,,NB423-SED,Sediment Grab,2013-07-10 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW83,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-13,SE,DRY,AXYS,E1613B,2013-09-29 00:25:08,1C,T,INITIAL,METHOD,,,BAW71,,1.0,,,381845,57653-85-7,"1,2,3,6,7,8-Hexachlorodibenzo-p-dioxin",,6.2,6.2,ng/kg,2.8,Yes,Y,,,,2.8,0.0807,2.8,ng/kg,,6.2,6.2,ng/kg,TRG,-74.1647,40.648433,,,-0.0328083,0,-0.0656166,-74.1647,40.648433,Newark Bay,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
721,NJD980528996,NB423,Newark Bay Diamond Alkali,,,NB423-SED,Sediment Grab,2013-07-10 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW83,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-13,SE,DRY,AXYS,E1613B,2013-09-29 00:25:08,1C,T,INITIAL,METHOD,,,BAW71,,1.0,,,381845,60851-34-5,"2,3,4,6,7,8-Hexachlorodibenzofuran",,3.3,3.3,ng/kg,2.8,Yes,Y,,,,2.8,0.0685,2.8,ng/kg,,3.3,3.3,ng/kg,TRG,-74.1647,40.648433,,,-0.0328083,0,-0.0656166,-74.1647,40.648433,Newark Bay,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
722,NJD980528996,NB423,Newark Bay Diamond Alkali,,,NB423-SED,Sediment Grab,2013-07-10 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW83,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-13,SE,DRY,AXYS,E1613B,2013-09-29 00:25:08,1C,T,INITIAL,METHOD,,,BAW71,,1.0,,,381845,67562-39-4,"1,2,3,4,6,7,8-Heptachlorodibenzofuran",,64.0,64.0,ng/kg,2.8,Yes,Y,,,,2.8,0.0741,2.8,ng/kg,,64.0,64.0,ng/kg,TRG,-74.1647,40.648433,,,-0.0328083,0,-0.0656166,-74.1647,40.648433,Newark Bay,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
723,NJD980528996,NB423,Newark Bay Diamond Alkali,,,NB423-SED,Sediment Grab,2013-07-10 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW83,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-13,SE,DRY,AXYS,E1613B,2013-09-29 00:25:08,1C,T,INITIAL,METHOD,,,BAW71,,1.0,,,381845,70648-26-9,"1,2,3,4,7,8-Hexachlorodibenzofuran",,12.0,12.0,ng/kg,2.8,Yes,Y,,,,2.8,0.0672,2.8,ng/kg,,12.0,12.0,ng/kg,TRG,-74.1647,40.648433,,,-0.0328083,0,-0.0656166,-74.1647,40.648433,Newark Bay,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
724,NJD980528996,NB423,Newark Bay Diamond Alkali,,,NB423-SED,Sediment Grab,2013-07-10 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW83,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-13,SE,DRY,AXYS,E1613B,2013-09-29 00:25:08,1C,T,INITIAL,METHOD,,,BAW71,,1.0,,,381845,72918-21-9,"1,2,3,7,8,9-Hexachlorodibenzofuran",,2.8,2.8,ng/kg,2.8,Yes,N,U,U,U,2.8,0.0832,2.8,ng/kg,,,,ng/kg,TRG,-74.1647,40.648433,,,-0.0328083,0,-0.0656166,-74.1647,40.648433,Newark Bay,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,U qualified data are reported at the RL,Y,CLP Validation
725,NJD980528996,NB424,Newark Bay Diamond Alkali,,,NB424-SED,Sediment Grab,2013-08-14 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW84,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-14,SE,DRY,AXYS,E1613B,2013-09-20 01:44:07,2C,T,INITIAL,METHOD,,,BAW71,,1.0,,,381846,51207-31-9,"2,3,7,8-Tetrachlorodibenzofuran",,25.0,25.0,ng/kg,0.6,Yes,Y,,,,0.6,0.461,0.6,ng/kg,,25.0,25.0,ng/kg,TRG,-74.2045,40.606117,,,-0.0328083,0,-0.0656166,-74.2045,40.606117,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
726,NJD980528996,NB424,Newark Bay Diamond Alkali,,,NB424-SED,Sediment Grab,2013-08-14 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW84,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-14,SE,DRY,AXYS,E1613B,2013-09-28 05:13:06,1C,T,INITIAL,METHOD,,,BAW71,,1.0,,,381847,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",,26.0,26.0,ng/kg,0.6,Yes,Y,,,,0.6,0.106,0.6,ng/kg,,26.0,26.0,ng/kg,TRG,-74.2045,40.606117,,,-0.0328083,0,-0.0656166,-74.2045,40.606117,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
727,NJD980528996,NB424,Newark Bay Diamond Alkali,,,NB424-SED,Sediment Grab,2013-08-14 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW84,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-14,SE,DRY,AXYS,E1613B,2013-09-28 05:13:06,1C,T,INITIAL,METHOD,,,BAW71,,1.0,,,381847,19408-74-3,"1,2,3,7,8,9-Hexachlorodibenzo-p-dioxin",,21.0,21.0,ng/kg,3.0,Yes,Y,,,,3.0,0.154,3.0,ng/kg,,21.0,21.0,ng/kg,TRG,-74.2045,40.606117,,,-0.0328083,0,-0.0656166,-74.2045,40.606117,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
728,NJD980528996,NB424,Newark Bay Diamond Alkali,,,NB424-SED,Sediment Grab,2013-08-14 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW84,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-14,SE,DRY,AXYS,E1613B,2013-09-28 05:13:06,1C,T,INITIAL,METHOD,,,BAW71,,1.0,,,381847,30402-15-4,"Pentachlorinated Dibenzofurans, (Total)",,250.0,250.0,ng/kg,,Yes,Y,,,,,,,,,250.0,250.0,ng/kg,CAL,-74.2045,40.606117,,,-0.0328083,0,-0.0656166,-74.2045,40.606117,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
729,NJD980528996,NB424,Newark Bay Diamond Alkali,,,NB424-SED,Sediment Grab,2013-08-14 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW84,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-14,SE,DRY,AXYS,E1613B,2013-09-28 05:13:06,1C,T,INITIAL,METHOD,,,BAW71,,1.0,,,381847,3268-87-9,Octachlorodibenzo-p-dioxin,,4900.0,4900.0,ng/kg,6.0,Yes,Y,,,,6.0,0.382,6.0,ng/kg,,4900.0,4900.0,ng/kg,TRG,-74.2045,40.606117,,,-0.0328083,0,-0.0656166,-74.2045,40.606117,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
730,NJD980528996,NB424,Newark Bay Diamond Alkali,,,NB424-SED,Sediment Grab,2013-08-14 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW84,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-14,SE,DRY,AXYS,E1613B,2013-09-28 05:13:06,1C,T,INITIAL,METHOD,,,BAW71,,1.0,,,381847,34465-46-8,"Hexachlorinated Dibenzo-p-dioxins, (Total)",,230.0,230.0,ng/kg,,Yes,Y,,,,,,,,,230.0,230.0,ng/kg,CAL,-74.2045,40.606117,,,-0.0328083,0,-0.0656166,-74.2045,40.606117,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
731,NJD980528996,NB424,Newark Bay Diamond Alkali,,,NB424-SED,Sediment Grab,2013-08-14 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW84,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-14,SE,DRY,AXYS,E1613B,2013-09-28 05:13:06,1C,T,INITIAL,METHOD,,,BAW71,,1.0,,,381847,35822-46-9,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-dioxin",,410.0,410.0,ng/kg,3.0,Yes,Y,,,,3.0,0.393,3.0,ng/kg,,410.0,410.0,ng/kg,TRG,-74.2045,40.606117,,,-0.0328083,0,-0.0656166,-74.2045,40.606117,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
732,NJD980528996,NB424,Newark Bay Diamond Alkali,,,NB424-SED,Sediment Grab,2013-08-14 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW84,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-14,SE,DRY,AXYS,E1613B,2013-09-28 05:13:06,1C,T,INITIAL,METHOD,,,BAW71,,1.0,,,381847,36088-22-9,"Pentachlorinated Dibenzo-p-dioxins, (Total)",,60.0,60.0,ng/kg,,Yes,Y,,,K,,,,,,60.0,60.0,ng/kg,CAL,-74.2045,40.606117,,,-0.0328083,0,-0.0656166,-74.2045,40.606117,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
733,NJD980528996,NB424,Newark Bay Diamond Alkali,,,NB424-SED,Sediment Grab,2013-08-14 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW84,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-14,SE,DRY,AXYS,E1613B,2013-09-28 05:13:06,1C,T,INITIAL,METHOD,,,BAW71,,1.0,,,381847,37871-00-4,"Heptachlorinated Dibenzo-p-dioxins, (Total)",,1100.0,1100.0,ng/kg,,Yes,Y,,,,,,,,,1100.0,1100.0,ng/kg,CAL,-74.2045,40.606117,,,-0.0328083,0,-0.0656166,-74.2045,40.606117,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
734,NJD980528996,NB424,Newark Bay Diamond Alkali,,,NB424-SED,Sediment Grab,2013-08-14 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW84,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-14,SE,DRY,AXYS,E1613B,2013-09-28 05:13:06,1C,T,INITIAL,METHOD,,,BAW71,,1.0,,,381847,38998-75-3,"Heptachlorinated Dibenzofurans, (Total)",,430.0,430.0,ng/kg,,Yes,Y,,,,,,,,,430.0,430.0,ng/kg,CAL,-74.2045,40.606117,,,-0.0328083,0,-0.0656166,-74.2045,40.606117,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
735,NJD980528996,NB424,Newark Bay Diamond Alkali,,,NB424-SED,Sediment Grab,2013-08-14 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW84,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-14,SE,DRY,AXYS,E1613B,2013-09-28 05:13:06,1C,T,INITIAL,METHOD,,,BAW71,,1.0,,,381847,39001-02-0,Octachlorodibenzofuran,,460.0,460.0,ng/kg,6.0,Yes,Y,,,,6.0,0.173,6.0,ng/kg,,460.0,460.0,ng/kg,TRG,-74.2045,40.606117,,,-0.0328083,0,-0.0656166,-74.2045,40.606117,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
736,NJD980528996,NB424,Newark Bay Diamond Alkali,,,NB424-SED,Sediment Grab,2013-08-14 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW84,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-14,SE,DRY,AXYS,E1613B,2013-09-28 05:13:06,1C,T,INITIAL,METHOD,,,BAW71,,1.0,,,381847,39227-28-6,"1,2,3,4,7,8-Hexachlorodibenzo-p-dioxin",,5.4,5.4,ng/kg,3.0,Yes,Y,,,,3.0,0.14,3.0,ng/kg,,5.4,5.4,ng/kg,TRG,-74.2045,40.606117,,,-0.0328083,0,-0.0656166,-74.2045,40.606117,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
737,NJD980528996,NB424,Newark Bay Diamond Alkali,,,NB424-SED,Sediment Grab,2013-08-14 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW84,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-14,SE,DRY,AXYS,E1613B,2013-09-28 05:13:06,1C,T,INITIAL,METHOD,,,BAW71,,1.0,,,381847,40321-76-4,"1,2,3,7,8-Pentachlorodibenzo-p-dioxin",,4.5,4.5,ng/kg,3.0,Yes,Y,,,,3.0,0.128,3.0,ng/kg,,4.5,4.5,ng/kg,TRG,-74.2045,40.606117,,,-0.0328083,0,-0.0656166,-74.2045,40.606117,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
738,NJD980528996,NB424,Newark Bay Diamond Alkali,,,NB424-SED,Sediment Grab,2013-08-14 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW84,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-14,SE,DRY,AXYS,E1613B,2013-09-28 05:13:06,1C,T,INITIAL,METHOD,,,BAW71,,1.0,,,381847,41903-57-5,"Tetrachlorinated Dibenzo-p-dioxins, (Total)",,94.0,94.0,ng/kg,,Yes,Y,,,,,,,,,94.0,94.0,ng/kg,CAL,-74.2045,40.606117,,,-0.0328083,0,-0.0656166,-74.2045,40.606117,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
739,NJD980528996,NB424,Newark Bay Diamond Alkali,,,NB424-SED,Sediment Grab,2013-08-14 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW84,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-14,SE,DRY,AXYS,E1613B,2013-09-28 05:13:06,1C,T,INITIAL,METHOD,,,BAW71,,1.0,,,381847,55673-89-7,"1,2,3,4,7,8,9-Heptachlorodibenzofuran",,20.0,20.0,ng/kg,3.0,Yes,Y,,,,3.0,0.283,3.0,ng/kg,,20.0,20.0,ng/kg,TRG,-74.2045,40.606117,,,-0.0328083,0,-0.0656166,-74.2045,40.606117,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
740,NJD980528996,NB424,Newark Bay Diamond Alkali,,,NB424-SED,Sediment Grab,2013-08-14 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW84,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-14,SE,DRY,AXYS,E1613B,2013-09-28 05:13:06,1C,T,INITIAL,METHOD,,,BAW71,,1.0,,,381847,55684-94-1,"Hexachlorinated Dibenzofurans, (Total)",,260.0,260.0,ng/kg,,Yes,Y,,,,,,,,,260.0,260.0,ng/kg,CAL,-74.2045,40.606117,,,-0.0328083,0,-0.0656166,-74.2045,40.606117,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
741,NJD980528996,NB424,Newark Bay Diamond Alkali,,,NB424-SED,Sediment Grab,2013-08-14 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW84,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-14,SE,DRY,AXYS,E1613B,2013-09-28 05:13:06,1C,T,INITIAL,METHOD,,,BAW71,,1.0,,,381847,55722-27-5,"Tetrachlorinated Dibenzofurans, (Total)",,290.0,290.0,ng/kg,,Yes,Y,,,K,,,,,,290.0,290.0,ng/kg,CAL,-74.2045,40.606117,,,-0.0328083,0,-0.0656166,-74.2045,40.606117,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
742,NJD980528996,NB424,Newark Bay Diamond Alkali,,,NB424-SED,Sediment Grab,2013-08-14 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW84,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-14,SE,DRY,AXYS,E1613B,2013-09-28 05:13:06,1C,T,INITIAL,METHOD,,,BAW71,,1.0,,,381847,57117-31-4,"2,3,4,7,8-Pentachlorodibenzofuran",,16.0,16.0,ng/kg,3.0,Yes,Y,,,,3.0,0.245,3.0,ng/kg,,16.0,16.0,ng/kg,TRG,-74.2045,40.606117,,,-0.0328083,0,-0.0656166,-74.2045,40.606117,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
743,NJD980528996,NB424,Newark Bay Diamond Alkali,,,NB424-SED,Sediment Grab,2013-08-14 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW84,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-14,SE,DRY,AXYS,E1613B,2013-09-28 05:13:06,1C,T,INITIAL,METHOD,,,BAW71,,1.0,,,381847,57117-41-6,"1,2,3,7,8-Pentachlorodibenzofuran",,14.0,14.0,ng/kg,3.0,Yes,Y,,,,3.0,0.251,3.0,ng/kg,,14.0,14.0,ng/kg,TRG,-74.2045,40.606117,,,-0.0328083,0,-0.0656166,-74.2045,40.606117,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
