FACILITY_ID,FACILITY_CODE,SYS_LOC_CODE,LOC_NAME,SAMPLE_ID,SYS_SAMPLE_CODE,SAMPLE_NAME,SAMPLE_DATE,SAMPLE_TYPE_CODE,START_DEPTH,END_DEPTH,DEPTH_UNIT,MATRIX_CODE,TASK_CODE,PARENT_SAMPLE_CODE,ANALYSIS_LOCATION,LAB_SAMPLE_ID,LAB_MATRIX_CODE,LAB_NAME_CODE,ANALYTIC_METHOD,ANALYSIS_DATE,COLUMN_NUMBER,FRACTION,TEST_TYPE,PREP_METHOD,LEACHATE_METHOD,LEACHATE_DATE,LAB_SDG,PERCENT_MOISTURE,DILUTION_FACTOR,TEST_ID,CAS_RN,CHEMICAL_NAME,ORGANIC_YN,REPORT_RESULT_TEXT,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,REPORTABLE_RESULT,DETECT_FLAG,INTERPRETED_QUALIFIERS,VALIDATOR_QUALIFIERS,LAB_QUALIFIERS,QUANTITATION_LIMIT,METHOD_DETECTION_LIMIT,REPORTING_DETECTION_LIMIT,DETECTION_LIMIT_UNIT,APPROVAL_CODE,RESULT_TEXT,RESULT_NUMERIC,RESULT_UNIT,RESULT_TYPE_CODE,X_COORD,Y_COORD,Z_COORD_AVG,ZFROM,ZTO,LONGITUDE,LATITUDE,DT_RESULT_REMARK,DT_TEST_REMARK,DT_SAMPLE_REMARK,CUSTOM_FIELD_2,CUSTOM_FIELD_1,STREAM_CODE,STREAM_MILE,TASK_CODE_2,BASIS
4,NJD980528996,WTH-10,WTH-10,198034,WTH-10-A (0-6),WTH-10-A (0-6),1/23/1995,N,0,6,ft,SE,1995 USACE Minish Park Investigation,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,MET,1/23/1995,NA,N,INITIAL,,,,TSI PRSA V.4.0,,1,495797,7440-22-4,Silver,Y,4800.000000,4800,ug/kg,,Yes,Y,,,,,,,ug/kg,,4800.000000,4800,ug/kg,TRG,-74.16625126,40.74459918,9999996,9999999,9999993,-74.16625126,40.74459918,Historical-TSI Data,,,,,PR,5.407111,,NA
4,NJD980528996,WTH-10,WTH-10,198034,WTH-10-A (0-6),WTH-10-A (0-6),1/23/1995,N,0,6,ft,SE,1995 USACE Minish Park Investigation,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,MET,1/23/1995,NA,N,INITIAL,,,,TSI PRSA V.4.0,,1,495797,7440-23-5,Sodium,Y,3100000.000000,3100000,ug/kg,,Yes,Y,,,,,,,ug/kg,,3100000.000000,3100000,ug/kg,TRG,-74.16625126,40.74459918,9999996,9999999,9999993,-74.16625126,40.74459918,Historical-TSI Data,,,,,PR,5.407111,,NA
4,NJD980528996,WTH-10,WTH-10,198034,WTH-10-A (0-6),WTH-10-A (0-6),1/23/1995,N,0,6,ft,SE,1995 USACE Minish Park Investigation,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,MET,1/23/1995,NA,N,INITIAL,,,,TSI PRSA V.4.0,,1,495797,7440-28-0,Thallium,Y,550,550,ug/kg,550,Yes,N,U,,U,,,550,ug/kg,,,,ug/kg,TRG,-74.16625126,40.74459918,9999996,9999999,9999993,-74.16625126,40.74459918,Historical-TSI Data,,,,,PR,5.407111,,NA
4,NJD980528996,WTH-10,WTH-10,198034,WTH-10-A (0-6),WTH-10-A (0-6),1/23/1995,N,0,6,ft,SE,1995 USACE Minish Park Investigation,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,MET,1/23/1995,NA,N,INITIAL,,,,TSI PRSA V.4.0,,1,495797,7440-36-0,Antimony,Y,13000,13000,ug/kg,13000,Yes,N,U,,U,,,13000,ug/kg,,,,ug/kg,TRG,-74.16625126,40.74459918,9999996,9999999,9999993,-74.16625126,40.74459918,Historical-TSI Data,,,,,PR,5.407111,,NA
4,NJD980528996,WTH-10,WTH-10,198034,WTH-10-A (0-6),WTH-10-A (0-6),1/23/1995,N,0,6,ft,SE,1995 USACE Minish Park Investigation,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,MET,1/23/1995,NA,N,INITIAL,,,,TSI PRSA V.4.0,,1,495797,7440-38-2,Arsenic,Y,11000.000000,11000,ug/kg,,Yes,Y,,,,,,,ug/kg,,11000.000000,11000,ug/kg,TRG,-74.16625126,40.74459918,9999996,9999999,9999993,-74.16625126,40.74459918,Historical-TSI Data,,,,,PR,5.407111,,NA
4,NJD980528996,WTH-10,WTH-10,198034,WTH-10-A (0-6),WTH-10-A (0-6),1/23/1995,N,0,6,ft,SE,1995 USACE Minish Park Investigation,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,MET,1/23/1995,NA,N,INITIAL,,,,TSI PRSA V.4.0,,1,495797,7440-39-3,Barium,Y,150000.000000,150000,ug/kg,,Yes,Y,,,,,,,ug/kg,,150000.000000,150000,ug/kg,TRG,-74.16625126,40.74459918,9999996,9999999,9999993,-74.16625126,40.74459918,Historical-TSI Data,,,,,PR,5.407111,,NA
4,NJD980528996,WTH-10,WTH-10,198034,WTH-10-A (0-6),WTH-10-A (0-6),1/23/1995,N,0,6,ft,SE,1995 USACE Minish Park Investigation,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,MET,1/23/1995,NA,N,INITIAL,,,,TSI PRSA V.4.0,,1,495797,7440-41-7,Beryllium,Y,740.000000,740,ug/kg,,Yes,Y,,,,,,,ug/kg,,740.000000,740,ug/kg,TRG,-74.16625126,40.74459918,9999996,9999999,9999993,-74.16625126,40.74459918,Historical-TSI Data,,,,,PR,5.407111,,NA
4,NJD980528996,WTH-10,WTH-10,198034,WTH-10-A (0-6),WTH-10-A (0-6),1/23/1995,N,0,6,ft,SE,1995 USACE Minish Park Investigation,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,MET,1/23/1995,NA,N,INITIAL,,,,TSI PRSA V.4.0,,1,495797,7440-43-9,Cadmium,Y,6700.000000,6700,ug/kg,,Yes,Y,,,,,,,ug/kg,,6700.000000,6700,ug/kg,TRG,-74.16625126,40.74459918,9999996,9999999,9999993,-74.16625126,40.74459918,Historical-TSI Data,,,,,PR,5.407111,,NA
4,NJD980528996,WTH-10,WTH-10,198034,WTH-10-A (0-6),WTH-10-A (0-6),1/23/1995,N,0,6,ft,SE,1995 USACE Minish Park Investigation,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,MET,1/23/1995,NA,N,INITIAL,,,,TSI PRSA V.4.0,,1,495797,7440-47-3,Chromium,Y,150000.000000,150000,ug/kg,,Yes,Y,,,,,,,ug/kg,,150000.000000,150000,ug/kg,TRG,-74.16625126,40.74459918,9999996,9999999,9999993,-74.16625126,40.74459918,Historical-TSI Data,,,,,PR,5.407111,,NA
4,NJD980528996,WTH-10,WTH-10,198034,WTH-10-A (0-6),WTH-10-A (0-6),1/23/1995,N,0,6,ft,SE,1995 USACE Minish Park Investigation,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,MET,1/23/1995,NA,N,INITIAL,,,,TSI PRSA V.4.0,,1,495797,7440-48-4,Cobalt,Y,10000.000000,10000,ug/kg,,Yes,Y,,,,,,,ug/kg,,10000.000000,10000,ug/kg,TRG,-74.16625126,40.74459918,9999996,9999999,9999993,-74.16625126,40.74459918,Historical-TSI Data,,,,,PR,5.407111,,NA
4,NJD980528996,WTH-10,WTH-10,198034,WTH-10-A (0-6),WTH-10-A (0-6),1/23/1995,N,0,6,ft,SE,1995 USACE Minish Park Investigation,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,MET,1/23/1995,NA,N,INITIAL,,,,TSI PRSA V.4.0,,1,495797,7440-50-8,Copper,Y,190000.000000,190000,ug/kg,,Yes,Y,,,,,,,ug/kg,,190000.000000,190000,ug/kg,TRG,-74.16625126,40.74459918,9999996,9999999,9999993,-74.16625126,40.74459918,Historical-TSI Data,,,,,PR,5.407111,,NA
4,NJD980528996,WTH-10,WTH-10,198034,WTH-10-A (0-6),WTH-10-A (0-6),1/23/1995,N,0,6,ft,SE,1995 USACE Minish Park Investigation,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,MET,1/23/1995,NA,N,INITIAL,,,,TSI PRSA V.4.0,,1,495797,7440-62-2,Vanadium,Y,42000.000000,42000,ug/kg,,Yes,Y,,,,,,,ug/kg,,42000.000000,42000,ug/kg,TRG,-74.16625126,40.74459918,9999996,9999999,9999993,-74.16625126,40.74459918,Historical-TSI Data,,,,,PR,5.407111,,NA
4,NJD980528996,WTH-10,WTH-10,198034,WTH-10-A (0-6),WTH-10-A (0-6),1/23/1995,N,0,6,ft,SE,1995 USACE Minish Park Investigation,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,MET,1/23/1995,NA,N,INITIAL,,,,TSI PRSA V.4.0,,1,495797,7440-66-6,Zinc,Y,530000.000000,530000,ug/kg,,Yes,Y,,,,,,,ug/kg,,530000.000000,530000,ug/kg,TRG,-74.16625126,40.74459918,9999996,9999999,9999993,-74.16625126,40.74459918,Historical-TSI Data,,,,,PR,5.407111,,NA
4,NJD980528996,WTH-10,WTH-10,198034,WTH-10-A (0-6),WTH-10-A (0-6),1/23/1995,N,0,6,ft,SE,1995 USACE Minish Park Investigation,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,MET,1/23/1995,NA,N,INITIAL,,,,TSI PRSA V.4.0,,1,495797,7440-70-2,Calcium,Y,5700000.000000,5700000,ug/kg,,Yes,Y,,,,,,,ug/kg,,5700000.000000,5700000,ug/kg,TRG,-74.16625126,40.74459918,9999996,9999999,9999993,-74.16625126,40.74459918,Historical-TSI Data,,,,,PR,5.407111,,NA
4,NJD980528996,WTH-10,WTH-10,198034,WTH-10-A (0-6),WTH-10-A (0-6),1/23/1995,N,0,6,ft,SE,1995 USACE Minish Park Investigation,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,MET,1/23/1995,NA,N,INITIAL,,,,TSI PRSA V.4.0,,1,495797,7782-49-2,Selenium,Y,2730,2730,ug/kg,2730,Yes,N,U,,U,,,2730,ug/kg,,,,ug/kg,TRG,-74.16625126,40.74459918,9999996,9999999,9999993,-74.16625126,40.74459918,Historical-TSI Data,,,,,PR,5.407111,,NA
4,NJD980528996,WTH-10,WTH-10,198034,WTH-10-A (0-6),WTH-10-A (0-6),1/23/1995,N,0,6,ft,SE,1995 USACE Minish Park Investigation,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,PCB/PEST,1/23/1995,NA,N,INITIAL,,,,TSI PRSA V.4.0,,1,495798,1024-57-3,Heptachlor epoxide,Y,3.8,3.8,ug/kg,3.8,Yes,N,U,,U,,,3.8,ug/kg,,,,ug/kg,TRG,-74.16625126,40.74459918,9999996,9999999,9999993,-74.16625126,40.74459918,Historical-TSI Data,,,,,PR,5.407111,,NA
4,NJD980528996,WTH-10,WTH-10,198034,WTH-10-A (0-6),WTH-10-A (0-6),1/23/1995,N,0,6,ft,SE,1995 USACE Minish Park Investigation,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,PCB/PEST,1/23/1995,NA,N,INITIAL,,,,TSI PRSA V.4.0,,1,495798,1031-07-8,Endosulfan sulfate,Y,7.6,7.6,ug/kg,7.6,Yes,N,U,,U,,,7.6,ug/kg,,,,ug/kg,TRG,-74.16625126,40.74459918,9999996,9999999,9999993,-74.16625126,40.74459918,Historical-TSI Data,,,,,PR,5.407111,,NA
4,NJD980528996,WTH-10,WTH-10,198034,WTH-10-A (0-6),WTH-10-A (0-6),1/23/1995,N,0,6,ft,SE,1995 USACE Minish Park Investigation,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,PCB/PEST,1/23/1995,NA,N,INITIAL,,,,TSI PRSA V.4.0,,1,495798,309-00-2,Aldrin,Y,3.8,3.8,ug/kg,3.8,Yes,N,U,,U,,,3.8,ug/kg,,,,ug/kg,TRG,-74.16625126,40.74459918,9999996,9999999,9999993,-74.16625126,40.74459918,Historical-TSI Data,,,,,PR,5.407111,,NA
4,NJD980528996,WTH-10,WTH-10,198034,WTH-10-A (0-6),WTH-10-A (0-6),1/23/1995,N,0,6,ft,SE,1995 USACE Minish Park Investigation,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,PCB/PEST,1/23/1995,NA,N,INITIAL,,,,TSI PRSA V.4.0,,1,495798,319-84-6,alpha-Hexachlorocyclohexane (alpha BHC) ,,3.8,3.8,ug/kg,3.8,Yes,N,U,,U,,,3.8,ug/kg,,,,ug/kg,TRG,-74.16625126,40.74459918,9999996,9999999,9999993,-74.16625126,40.74459918,Historical-TSI Data,,,,,PR,5.407111,,NA
