,FACILITY_ID,FACILITY_CODE,SYS_LOC_CODE,LOC_NAME,SAMPLE_ID,SYS_SAMPLE_CODE,SAMPLE_NAME,SAMPLE_DATE,SAMPLE_TYPE_CODE,START_DEPTH,END_DEPTH,DEPTH_UNIT,MATRIX_CODE,TASK_CODE,PARENT_SAMPLE_CODE,ANALYSIS_LOCATION,LAB_SAMPLE_ID,LAB_MATRIX_CODE,LAB_NAME_CODE,ANALYTIC_METHOD,ANALYSIS_DATE,COLUMN_NUMBER,FRACTION,TEST_TYPE,PREP_METHOD,LEACHATE_METHOD,LEACHATE_DATE,LAB_SDG,PERCENT_MOISTURE,DILUTION_FACTOR,TEST_ID,CAS_RN,CHEMICAL_NAME,ORGANIC_YN,REPORT_RESULT_TEXT,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,REPORTABLE_RESULT,DETECT_FLAG,INTERPRETED_QUALIFIERS,VALIDATOR_QUALIFIERS,LAB_QUALIFIERS,QUANTITATION_LIMIT,METHOD_DETECTION_LIMIT,REPORTING_DETECTION_LIMIT,DETECTION_LIMIT_UNIT,APPROVAL_CODE,RESULT_TEXT,RESULT_NUMERIC,RESULT_UNIT,RESULT_TYPE_CODE,X_COORD,Y_COORD,Z_COORD_AVG,ZFROM,ZTO,LONGITUDE,LATITUDE,DT_RESULT_REMARK,DT_TEST_REMARK,DT_SAMPLE_REMARK,CUSTOM_FIELD_2,CUSTOM_FIELD_1,STREAM_CODE,STREAM_MILE,TASK_CODE_2,BASIS
10,4,NJD980528996,PRP-99-01,PRP-99-01,199846,PRP-99-01-SD-1,PRP-99-01-SD-1,1999-07-30 12:00:00,N,0,1,ft,SE,1999 Sediment Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,DDX/DDF,1999-07-30 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,503260,3268-87-9,Octachlorodibenzo-p-dioxin,,0.077,0.077,ug/kg,,Yes,Y,,,,,,,ug/kg,,0.077,0.077,ug/kg,TRG,-74.1989838036,40.6346144024,9999998.5,9999999,9999998,-74.1989838036,40.6346144024,Historical-TSI Data,,,,,AK,11.24112,,
11,4,NJD980528996,PRP-99-01,PRP-99-01,199846,PRP-99-01-SD-1,PRP-99-01-SD-1,1999-07-30 12:00:00,N,0,1,ft,SE,1999 Sediment Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,DDX/DDF,1999-07-30 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,503260,34465-46-8,"Hexachlorinated Dibenzo-p-dioxins, (Total)",,0.005,0.005,ug/kg,,Yes,Y,,,,,,,ug/kg,,0.005,0.005,ug/kg,TRG,-74.1989838036,40.6346144024,9999998.5,9999999,9999998,-74.1989838036,40.6346144024,Historical-TSI Data,,,,,AK,11.24112,,
12,4,NJD980528996,PRP-99-01,PRP-99-01,199846,PRP-99-01-SD-1,PRP-99-01-SD-1,1999-07-30 12:00:00,N,0,1,ft,SE,1999 Sediment Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,DDX/DDF,1999-07-30 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,503260,35822-46-9,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-dioxin",,0.0067,0.0067,ug/kg,,Yes,Y,,,,,,,ug/kg,,0.0067,0.0067,ug/kg,TRG,-74.1989838036,40.6346144024,9999998.5,9999999,9999998,-74.1989838036,40.6346144024,Historical-TSI Data,,,,,AK,11.24112,,
13,4,NJD980528996,PRP-99-01,PRP-99-01,199846,PRP-99-01-SD-1,PRP-99-01-SD-1,1999-07-30 12:00:00,N,0,1,ft,SE,1999 Sediment Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,DDX/DDF,1999-07-30 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,503260,36088-22-9,"Pentachlorinated Dibenzo-p-dioxins, (Total)",,0.00069,0.00069,ug/kg,0.00069,Yes,N,U,,U,,,0.00069,ug/kg,,,,ug/kg,TRG,-74.1989838036,40.6346144024,9999998.5,9999999,9999998,-74.1989838036,40.6346144024,Historical-TSI Data,,,,,AK,11.24112,,
14,4,NJD980528996,PRP-99-01,PRP-99-01,199846,PRP-99-01-SD-1,PRP-99-01-SD-1,1999-07-30 12:00:00,N,0,1,ft,SE,1999 Sediment Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,DDX/DDF,1999-07-30 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,503260,37871-00-4,"Heptachlorinated Dibenzo-p-dioxins, (Total)",,0.018,0.018,ug/kg,,Yes,Y,,,,,,,ug/kg,,0.018,0.018,ug/kg,TRG,-74.1989838036,40.6346144024,9999998.5,9999999,9999998,-74.1989838036,40.6346144024,Historical-TSI Data,,,,,AK,11.24112,,
15,4,NJD980528996,PRP-99-01,PRP-99-01,199846,PRP-99-01-SD-1,PRP-99-01-SD-1,1999-07-30 12:00:00,N,0,1,ft,SE,1999 Sediment Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,DDX/DDF,1999-07-30 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,503260,38998-75-3,"Heptachlorinated Dibenzofurans, (Total)",,0.0023,0.0023,ug/kg,,Yes,Y,,,,,,,ug/kg,,0.0023,0.0023,ug/kg,TRG,-74.1989838036,40.6346144024,9999998.5,9999999,9999998,-74.1989838036,40.6346144024,Historical-TSI Data,,,,,AK,11.24112,,
16,4,NJD980528996,PRP-99-01,PRP-99-01,199846,PRP-99-01-SD-1,PRP-99-01-SD-1,1999-07-30 12:00:00,N,0,1,ft,SE,1999 Sediment Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,DDX/DDF,1999-07-30 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,503260,39001-02-0,Octachlorodibenzofuran,,0.0037,0.0037,ug/kg,,Yes,Y,,,,,,,ug/kg,,0.0037,0.0037,ug/kg,TRG,-74.1989838036,40.6346144024,9999998.5,9999999,9999998,-74.1989838036,40.6346144024,Historical-TSI Data,,,,,AK,11.24112,,
17,4,NJD980528996,PRP-99-01,PRP-99-01,199846,PRP-99-01-SD-1,PRP-99-01-SD-1,1999-07-30 12:00:00,N,0,1,ft,SE,1999 Sediment Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,DDX/DDF,1999-07-30 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,503260,39227-28-6,"1,2,3,4,7,8-Hexachlorodibenzo-p-dioxin",,0.00081,0.00081,ug/kg,0.00081,Yes,N,U,,U,,,0.00081,ug/kg,,,,ug/kg,TRG,-74.1989838036,40.6346144024,9999998.5,9999999,9999998,-74.1989838036,40.6346144024,Historical-TSI Data,,,,,AK,11.24112,,
18,4,NJD980528996,PRP-99-01,PRP-99-01,199846,PRP-99-01-SD-1,PRP-99-01-SD-1,1999-07-30 12:00:00,N,0,1,ft,SE,1999 Sediment Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,DDX/DDF,1999-07-30 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,503260,40321-76-4,"1,2,3,7,8-Pentachlorodibenzo-p-dioxin",,0.00069,0.00069,ug/kg,0.00069,Yes,N,U,,U,,,0.00069,ug/kg,,,,ug/kg,TRG,-74.1989838036,40.6346144024,9999998.5,9999999,9999998,-74.1989838036,40.6346144024,Historical-TSI Data,,,,,AK,11.24112,,
19,4,NJD980528996,PRP-99-01,PRP-99-01,199846,PRP-99-01-SD-1,PRP-99-01-SD-1,1999-07-30 12:00:00,N,0,1,ft,SE,1999 Sediment Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,DDX/DDF,1999-07-30 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,503260,41903-57-5,"Tetrachlorinated Dibenzo-p-dioxins, (Total)",,0.0007,0.0007,ug/kg,0.0007,Yes,N,U,,U,,,0.0007,ug/kg,,,,ug/kg,TRG,-74.1989838036,40.6346144024,9999998.5,9999999,9999998,-74.1989838036,40.6346144024,Historical-TSI Data,,,,,AK,11.24112,,
