,LOC_NAME,SAMPLE_DATE,TASK_CODE,ANALYTIC_METHOD,CAS_RN,CHEMICAL_NAME,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,DETECT_FLAG,REPORTABLE_RESULT,LONGITUDE,LATITUDE
35,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,PCB/PEST,1024-57-3,Heptachlor epoxide,3.8,ug/kg,3.8,N,Yes,-74.16625126,40.74459918
36,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,PCB/PEST,1031-07-8,Endosulfan sulfate,7.6,ug/kg,7.6,N,Yes,-74.16625126,40.74459918
37,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,PCB/PEST,309-00-2,Aldrin,3.8,ug/kg,3.8,N,Yes,-74.16625126,40.74459918
38,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,PCB/PEST,319-84-6,alpha-Hexachlorocyclohexane (alpha BHC) ,3.8,ug/kg,3.8,N,Yes,-74.16625126,40.74459918
39,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,PCB/PEST,319-85-7,beta-Hexachlorocyclohexane (beta BHC),3.8,ug/kg,3.8,N,Yes,-74.16625126,40.74459918
40,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,PCB/PEST,319-86-8,delta-Hexachlorocyclohexane (delta BHC),5.3,ug/kg,,Y,Yes,-74.16625126,40.74459918
41,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,PCB/PEST,33213-65-9,beta-Endosulfan,7.6,ug/kg,7.6,N,Yes,-74.16625126,40.74459918
42,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,PCB/PEST,50-29-3,"p,p'-DDT",55.0,ug/kg,,Y,Yes,-74.16625126,40.74459918
43,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,PCB/PEST,5103-71-9,alpha-Chlordane,23.0,ug/kg,,Y,Yes,-74.16625126,40.74459918
44,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,PCB/PEST,5103-74-2,beta-Chlordane,21.0,ug/kg,,Y,Yes,-74.16625126,40.74459918
45,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,PCB/PEST,53494-70-5,Endrin ketone,7.6,ug/kg,7.6,N,Yes,-74.16625126,40.74459918
46,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,PCB/PEST,58-89-9,gamma-BHC (Lindane),3.8,ug/kg,3.8,N,Yes,-74.16625126,40.74459918
47,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,PCB/PEST,60-57-1,Dieldrin,7.6,ug/kg,7.6,N,Yes,-74.16625126,40.74459918
48,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,PCB/PEST,72-20-8,Endrin,7.6,ug/kg,7.6,N,Yes,-74.16625126,40.74459918
49,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,PCB/PEST,72-43-5,Methoxychlor,38.0,ug/kg,38.0,N,Yes,-74.16625126,40.74459918
50,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,PCB/PEST,72-54-8,"p,p'-DDD",40.0,ug/kg,,Y,Yes,-74.16625126,40.74459918
51,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,PCB/PEST,72-55-9,"p,p'-DDE",54.0,ug/kg,,Y,Yes,-74.16625126,40.74459918
52,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,PCB/PEST,7421-93-4,Endrin aldehyde,7.6,ug/kg,7.6,N,Yes,-74.16625126,40.74459918
