,LOC_NAME,SAMPLE_DATE,TASK_CODE,ANALYTIC_METHOD,CAS_RN,CHEMICAL_NAME,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,DETECT_FLAG,REPORTABLE_RESULT,LONGITUDE,LATITUDE
45,Newark Bay Diamond Alkali,2013-08-21 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,57653-85-7,"1,2,3,6,7,8-Hexachlorodibenzo-p-dioxin",3.6,ng/kg,3.6,N,Yes,-73.859717,40.590383
46,Newark Bay Diamond Alkali,2013-08-21 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,60851-34-5,"2,3,4,6,7,8-Hexachlorodibenzofuran",3.6,ng/kg,3.6,N,Yes,-73.859717,40.590383
47,Newark Bay Diamond Alkali,2013-08-21 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,67562-39-4,"1,2,3,4,6,7,8-Heptachlorodibenzofuran",7.1,ng/kg,3.6,Y,Yes,-73.859717,40.590383
48,Newark Bay Diamond Alkali,2013-08-21 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,70648-26-9,"1,2,3,4,7,8-Hexachlorodibenzofuran",3.6,ng/kg,3.6,N,Yes,-73.859717,40.590383
49,Newark Bay Diamond Alkali,2013-08-21 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,72918-21-9,"1,2,3,7,8,9-Hexachlorodibenzofuran",3.6,ng/kg,3.6,N,Yes,-73.859717,40.590383
50,Newark Bay Diamond Alkali,2013-08-19 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",0.68,ng/kg,0.68,N,Yes,-73.86895,40.5746
51,Newark Bay Diamond Alkali,2013-08-19 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,19408-74-3,"1,2,3,7,8,9-Hexachlorodibenzo-p-dioxin",3.4,ng/kg,3.4,N,Yes,-73.86895,40.5746
52,Newark Bay Diamond Alkali,2013-08-19 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,30402-15-4,"Pentachlorinated Dibenzofurans, (Total)",3.4,ng/kg,3.4,N,Yes,-73.86895,40.5746
53,Newark Bay Diamond Alkali,2013-08-19 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,3268-87-9,Octachlorodibenzo-p-dioxin,110.0,ng/kg,6.8,Y,Yes,-73.86895,40.5746
54,Newark Bay Diamond Alkali,2013-08-19 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,34465-46-8,"Hexachlorinated Dibenzo-p-dioxins, (Total)",3.4,ng/kg,3.4,N,Yes,-73.86895,40.5746
