,LOC_NAME,SAMPLE_DATE,TASK_CODE,ANALYTIC_METHOD,CAS_RN,CHEMICAL_NAME,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,DETECT_FLAG,REPORTABLE_RESULT,LONGITUDE,LATITUDE
29,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,DDX/DDF,3268-87-9,Octachlorodibenzo-p-dioxin,0.00202,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
30,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,DDX/DDF,34465-46-8,"Hexachlorinated Dibenzo-p-dioxins, (Total)",0.00678,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
31,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,DDX/DDF,35822-46-9,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-dioxin",0.00142,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
32,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,DDX/DDF,36088-22-9,"Pentachlorinated Dibenzo-p-dioxins, (Total)",0.00169,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
33,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,DDX/DDF,37871-00-4,"Heptachlorinated Dibenzo-p-dioxins, (Total)",0.00651,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
34,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,DDX/DDF,38998-75-3,"Heptachlorinated Dibenzofurans, (Total)",0.00571,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
35,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,DDX/DDF,39001-02-0,Octachlorodibenzofuran,0.000353,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
36,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,DDX/DDF,39227-28-6,"1,2,3,4,7,8-Hexachlorodibenzo-p-dioxin",0.000467,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
37,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,DDX/DDF,40321-76-4,"1,2,3,7,8-Pentachlorodibenzo-p-dioxin",0.00105,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
38,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,DDX/DDF,41903-57-5,"Tetrachlorinated Dibenzo-p-dioxins, (Total)",0.0329,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
39,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,DDX/DDF,51207-31-9,"2,3,7,8-Tetrachlorodibenzofuran",0.00017,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
40,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,DDX/DDF,55673-89-7,"1,2,3,4,7,8,9-Heptachlorodibenzofuran",4.3e-05,ug/kg,4.3e-05,N,Yes,-74.1642047745,40.7566289398
41,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,DDX/DDF,55684-94-1,"Hexachlorinated Dibenzofurans, (Total)",0.0182,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
