,LOC_NAME,SAMPLE_DATE,TASK_CODE,ANALYTIC_METHOD,CAS_RN,CHEMICAL_NAME,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,DETECT_FLAG,REPORTABLE_RESULT,LONGITUDE,LATITUDE
30,R10,2/21/1990,1990 Surficial Sediment Investigation,DIOXINS/FURANS,WHODIOXTEQ(F),WHO Dioxin TEQ(Fish-NDs used at 1/2 DL),5.69,ppt,,Y,Yes,-74.16106893,40.94115013
31,R10,2/21/1990,1990 Surficial Sediment Investigation,METALS,7429-90-5,Aluminum,3800.0,ppm,,Y,Yes,-74.16106893,40.94115013
32,R10,2/21/1990,1990 Surficial Sediment Investigation,METALS,7439-89-6,Iron,21000.0,ppm,,Y,Yes,-74.16106893,40.94115013
33,R10,2/21/1990,1990 Surficial Sediment Investigation,METALS,7439-92-1,Lead,120.0,ppm,,Y,Yes,-74.16106893,40.94115013
34,R10,2/21/1990,1990 Surficial Sediment Investigation,METALS,7439-95-4,Magnesium,2300.0,ppm,,Y,Yes,-74.16106893,40.94115013
35,R10,2/21/1990,1990 Surficial Sediment Investigation,METALS,7439-96-5,Manganese,380.0,ppm,,Y,Yes,-74.16106893,40.94115013
36,R10,2/21/1990,1990 Surficial Sediment Investigation,METALS,7439-97-6,Mercury,0.15,ppm,,Y,Yes,-74.16106893,40.94115013
37,R10,2/21/1990,1990 Surficial Sediment Investigation,METALS,7440-02-0,Nickel,0.15,ppm,,Y,Yes,-74.16106893,40.94115013
38,R10,2/21/1990,1990 Surficial Sediment Investigation,METALS,7440-09-7,Potassium,207.0,ppm,,Y,Yes,-74.16106893,40.94115013
39,R10,2/21/1990,1990 Surficial Sediment Investigation,METALS,7440-22-4,Silver,,ppm,,N,Yes,-74.16106893,40.94115013
40,R10,2/21/1990,1990 Surficial Sediment Investigation,METALS,7440-23-5,Sodium,210.0,ppm,,Y,Yes,-74.16106893,40.94115013
41,R10,2/21/1990,1990 Surficial Sediment Investigation,METALS,7440-28-0,Thallium,15.0,ppm,,Y,Yes,-74.16106893,40.94115013
42,R10,2/21/1990,1990 Surficial Sediment Investigation,METALS,7440-36-0,Antimony,,ppm,,N,Yes,-74.16106893,40.94115013
43,R10,2/21/1990,1990 Surficial Sediment Investigation,METALS,7440-38-2,Arsenic,25.0,ppm,,Y,Yes,-74.16106893,40.94115013
44,R10,2/21/1990,1990 Surficial Sediment Investigation,METALS,7440-39-3,Barium,45.0,ppm,,Y,Yes,-74.16106893,40.94115013
